filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,root_ttr_aw,root_ttr_cw,log_ttr_aw,log_ttr_cw,maas_ttr_aw,maas_ttr_cw,mattr50_aw,mattr50_cw,msttr50_aw,msttr50_cw,hdd42_aw,hdd42_cw,mtld_original_aw,mtld_original_cw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_wrap_aw,mtld_ma_wrap_cw
W_KOR_074.txt,396,131,221,87,175,44,0.6641221374045801,0.5580808080808081,0.33080808080808083,0.3936651583710407,6.582997689947839,5.852253307767918,0.8150576353712642,0.8273015034168838,0.07119479053230188,0.07366450509225335,0.6695677233429382,0.5812790697674418,0.6571428571428571,0.5850000000000001,0.7778966902975322,0.7154244630475826,35.40515532055519,22.1,36.08528834925293,21.242382005190812,36.85353535353536,22.009049773755656
W_THA_032.txt,458,195,201,118,257,77,0.6051282051282051,0.4388646288209607,0.425764192139738,0.5870646766169154,9.111751613561957,8.323078267131459,0.8606352445447405,0.89956823286098,0.05237572384148043,0.04360539208785405,0.78885085574572,0.7719736842105266,0.7866666666666667,0.7599999999999999,0.8507450234965831,0.8539062218010367,70.88095238095238,60.886861313868614,68.23642040768233,59.277536945812805,72.70960698689956,71.4726368159204
W_THA_026.txt,536,197,250,134,286,63,0.6802030456852792,0.4664179104477612,0.3675373134328358,0.536,8.509103991976398,8.474904129251257,0.8407210274832424,0.8870550516994725,0.058361801060275324,0.04710082316157511,0.7082956878850114,0.735422885572139,0.706,0.728,0.7725308272925278,0.821436946030541,43.79108805561782,44.783178346595086,43.09467673016253,47.445544315992294,43.55410447761194,55.8
W_CHN_142.txt,398,162,188,101,210,61,0.6234567901234568,0.4723618090452261,0.40703517587939697,0.5372340425531915,8.120326255296785,7.366182070643675,0.8498516868992512,0.8813466375834886,0.057751948429353536,0.05217463794561515,0.8018338108882536,0.770791366906474,0.7914285714285715,0.7466666666666667,0.8185142276995166,0.8174647121382181,69.12108455226543,59.07468297489504,66.73376740743291,53.67313432835821,67.25879396984925,63.13297872340426
W_JPN_004.txt,434,168,200,104,234,64,0.6190476190476191,0.4608294930875576,0.3870967741935484,0.52,8.064258060386964,7.353910524340094,0.843722444423383,0.876578464035515,0.05925238450331403,0.05363751719754126,0.7637402597402598,0.7252980132450328,0.78,0.71,0.8282833445879763,0.8287543639856784,59.585776023085174,50.02759381898455,62.81024799739883,47.956354679802956,62.723502304147466,50.775
W_CHN_157.txt,425,174,214,122,211,52,0.7011494252873564,0.5035294117647059,0.40941176470588236,0.5700934579439252,8.440239751264388,8.33974830970089,0.8524420502104733,0.8952744163008887,0.056140074287522664,0.04493862201500951,0.7596808510638307,0.7569696969696958,0.755,0.76,0.8085221895896347,0.8126942806687996,58.02543337972922,54.95502092050209,56.84171289406034,56.02957899011778,54.83529411764706,57.54205607476636
W_CHN_143.txt,475,177,236,118,239,59,0.6666666666666666,0.4968421052631579,0.3726315789473684,0.5,8.121316979017886,7.681145747868609,0.8398321191034098,0.8731389974482027,0.05983795841281862,0.05346216058286571,0.7211737089201895,0.7134759358288764,0.7355555555555555,0.7350000000000001,0.7897924963199895,0.8008297261799039,49.78228341656329,44.06725663716814,50.37444907496753,41.89301983159251,50.46526315789474,43.41949152542373
W_THA_027.txt,449,149,222,100,227,49,0.6711409395973155,0.49443207126948774,0.33184855233853006,0.45045045045045046,7.031744754926829,6.711560552140243,0.8193757249525229,0.8523866706237019,0.06810237505281974,0.0629118171833713,0.72395,0.6410404624277459,0.7300000000000001,0.64,0.7854615912048554,0.7632276088468476,48.936810856658184,30.510018515841715,49.74473266490042,31.247849613313257,49.097995545657014,32.292792792792795
W_KOR_075.txt,442,195,207,122,235,73,0.6256410256410256,0.4683257918552036,0.4411764705882353,0.5893719806763285,9.275204136012634,8.479586171654374,0.865659383719478,0.9008577483590924,0.05078229583119696,0.04280808337437836,0.8130788804071251,0.7708860759493669,0.8175000000000001,0.78,0.8432350218506994,0.8433580605410872,85.35871559633028,70.77399349937187,82.49916681678977,63.514731121281464,84.40950226244344,77.33816425120773
W_SIN_165.txt,482,183,243,131,239,52,0.7158469945355191,0.504149377593361,0.3796680497925311,0.5390946502057613,8.335421591739268,8.403653918204553,0.8432394428744345,0.887519168224769,0.05842631712803028,0.047149788722500065,0.7472979214780618,0.7546391752577315,0.7377777777777779,0.76,0.8104118888669207,0.8424337662429816,56.58226455486252,50.15789821546596,58.400901729849096,49.963661422616646,58.50207468879668,43.851851851851855
W_KOR_115.txt,451,192,233,130,218,62,0.6770833333333334,0.516629711751663,0.42572062084257206,0.5579399141630901,9.040926899481812,8.51658316704544,0.8602672778834831,0.8929554417785425,0.052646355625481145,0.04521692630614839,0.8003482587064666,0.7814130434782601,0.7866666666666668,0.7649999999999999,0.8470281231774814,0.8635807931281528,79.69223372781065,76.43217319813647,77.15894653636101,61.645714285714284,79.23281596452328,65.78540772532189
W_THA_386.txt,422,142,204,95,218,47,0.6690140845070423,0.4834123222748815,0.33649289099526064,0.46568627450980393,6.912451845859543,6.651330399133046,0.8198217867723345,0.8562944982196161,0.06863115023191418,0.06222013541698101,0.7182841823056306,0.6789677419354837,0.7125,0.68,0.77703317912604,0.7707494616810348,43.135361583826736,34.0,44.113371592159154,39.177873361423224,44.20142180094787,38.55882352941177
W_TWN_111.txt,419,157,193,106,226,51,0.6751592356687898,0.4606205250596659,0.3747016706443914,0.5492227979274611,7.669951909312695,7.6300469579361625,0.8374219774498776,0.8861321732265003,0.06200028721004675,0.0498205957578605,0.7095675675675673,0.7276388888888885,0.705,0.7200000000000001,0.7733252787431617,0.790467798216928,47.39577406353722,53.62145138930745,45.289525785202166,42.9384106595092,46.63484486873509,48.2279792746114
W_JPN_367.txt,408,157,179,97,229,60,0.6178343949044586,0.4387254901960784,0.38480392156862747,0.5418994413407822,7.772658212366894,7.2501203996937775,0.8411281113702094,0.881891409224367,0.06085506297447608,0.05242622983011938,0.7178272980501396,0.7107692307692312,0.7324999999999999,0.6866666666666666,0.7848306574793376,0.8049742760027764,47.88629189531078,42.21889140271493,47.28968406858023,36.86263543448699,50.15196078431372,39.50837988826816
W_THA_351.txt,456,161,219,106,237,55,0.6583850931677019,0.48026315789473684,0.3530701754385965,0.4840182648401826,7.539515783232637,7.162816211034551,0.8299567713804308,0.8653510897452572,0.06395091273533957,0.05753135031123826,0.7156756756756755,0.6759999999999994,0.7288888888888889,0.6849999999999999,0.7750504363018682,0.7777694465887869,48.443469357905514,38.53970588235294,49.760870726495725,33.19631750939949,55.58114035087719,44.56164383561644
